City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
528,Westport,US,2021-06-06 20:21:50,41.1415,-73.3579,98.28,41,1,1.01,clear sky
529,Honiara,SB,2021-06-06 20:21:50,-9.4333,159.95,77.04,89,9,5.35,clear sky
530,Mudanjiang,CN,2021-06-06 20:21:52,44.5833,129.6,50.45,93,5,0.45,clear sky
531,Hirara,JP,2021-06-06 20:21:54,24.8,125.2833,80.06,82,100,12.3,moderate rain
532,Las Palmas,ES,2021-06-06 20:21:55,28.4204,-14.0131,68.79,68,40,11.43,scattered clouds
533,Lethem,GY,2021-06-06 20:21:56,3.3803,-59.7968,83.57,74,79,8.1,broken clouds
534,Ikalamavony,MG,2021-06-06 20:21:58,-21.15,46.5833,55.6,79,30,9.57,scattered clouds
535,Pitimbu,BR,2021-06-06 20:21:59,-7.4706,-34.8086,75.79,81,45,14.29,scattered clouds
536,Celestun,MX,2021-06-06 20:22:00,20.8667,-90.4,88.56,62,95,12.26,overcast clouds
537,Iracoubo,GF,2021-06-06 20:22:02,5.4802,-53.2011,76.01,90,100,9.75,overcast clouds
538,Conceicao Do Araguaia,BR,2021-06-06 20:22:03,-8.2578,-49.2647,89.73,45,0,1.92,clear sky
539,Ximei,CN,2021-06-06 20:22:04,24.9639,118.3794,73.13,68,100,2.35,overcast clouds
540,Sao Joao Da Barra,BR,2021-06-06 20:22:06,-21.6403,-41.0511,77.09,83,100,15.05,overcast clouds
541,Synya,RU,2021-06-06 20:22:07,65.3718,58.0387,40.51,59,83,3.83,broken clouds
542,Batagay-Alyta,RU,2021-06-06 20:22:09,67.8006,130.4114,44.19,67,91,1.79,overcast clouds
543,Yelan,RU,2021-06-06 20:22:11,50.949,43.7378,56.55,90,22,5.97,few clouds
544,Aswan,EG,2021-06-06 20:22:14,24.0934,32.907,88.2,12,5,12.75,clear sky
545,Venado Tuerto,AR,2021-06-06 20:22:16,-33.7456,-61.9688,55.78,36,99,8.41,overcast clouds
546,Tatawin,TN,2021-06-06 20:22:17,32.9297,10.4518,92.28,28,67,6.24,broken clouds
547,Basco,PH,2021-06-06 20:22:19,20.4487,121.9702,83.84,73,100,8.55,overcast clouds
548,Kem,RU,2021-06-06 20:22:20,64.9555,34.5793,42.67,76,97,5.35,overcast clouds
549,Rio Grande,BR,2021-06-06 20:22:21,-32.035,-52.0986,59.11,64,100,11.25,overcast clouds
550,Goure,NE,2021-06-06 20:22:22,13.9835,10.2704,97.02,24,87,1.52,overcast clouds
551,Diamantino,BR,2021-06-06 20:22:24,-14.4086,-56.4461,90.34,33,71,4.43,broken clouds
552,Vestmannaeyjar,IS,2021-06-06 20:22:25,63.4427,-20.2734,47.39,93,90,20.71,mist
553,Roura,GF,2021-06-06 20:22:26,4.7263,-52.3274,82.31,78,20,4.36,few clouds
554,Inuvik,CA,2021-06-06 20:22:28,68.3499,-133.7218,41.76,56,20,6.91,few clouds
555,Grindavik,IS,2021-06-06 20:18:21,63.8424,-22.4338,49.95,87,75,15.08,broken clouds
556,Ampanihy,MG,2021-06-06 20:22:30,-24.7,44.75,61.52,73,0,14.83,clear sky
557,Sernur,RU,2021-06-06 20:22:32,56.9333,49.1536,57.94,82,12,3.53,few clouds
558,Batagay,RU,2021-06-06 20:22:34,67.6333,134.6333,49.14,48,61,3.06,broken clouds
559,Azovo,RU,2021-06-06 20:22:35,54.6997,73.0237,55.15,53,0,5.28,clear sky
560,Maldonado,UY,2021-06-06 20:20:28,-34.6667,-54.9167,54.79,80,4,5.59,clear sky
561,Volchansk,RU,2021-06-06 20:22:38,59.9378,60.081,54.86,80,37,4.94,scattered clouds
562,Torbat-E Jam,IR,2021-06-06 20:22:39,35.244,60.6225,80.64,34,1,10.87,clear sky
563,Uglegorsk,RU,2021-06-06 20:22:40,49.0833,142.0333,47.12,87,80,4.68,broken clouds
564,Yibin,CN,2021-06-06 20:22:42,28.7667,104.6238,76.59,68,100,3.22,light rain
565,Svetlyy,RU,2021-06-06 20:18:23,54.675,20.1347,59.05,72,63,4.63,broken clouds
566,Balakovo,RU,2021-06-06 20:22:45,52.0278,47.8007,60.28,87,76,1.9,broken clouds
567,Praya,CV,2021-06-06 20:22:45,14.9215,-23.5087,75.74,73,20,20.71,few clouds
568,Whitehorse,CA,2021-06-06 20:18:08,60.7161,-135.0538,49.01,93,90,10.0,light rain
569,Areosa,PT,2021-06-06 20:22:49,41.7178,-8.8571,71.31,82,7,12.84,clear sky
570,Mizan Teferi,ET,2021-06-06 20:22:50,6.9833,35.5833,60.69,95,68,2.89,broken clouds
571,Chifeng,CN,2021-06-06 20:22:52,42.2683,118.9636,62.46,54,100,4.45,overcast clouds
572,Jieshi,CN,2021-06-06 20:22:53,22.8134,115.8257,76.82,86,14,14.12,few clouds
573,Zyryanka,RU,2021-06-06 20:22:54,65.75,150.85,49.96,62,100,15.35,overcast clouds
574,Mitsamiouli,KM,2021-06-06 20:22:56,-11.3847,43.2844,78.39,69,14,14.07,few clouds
575,Awbari,LY,2021-06-06 20:22:57,26.5921,12.7805,87.66,14,99,9.24,overcast clouds
576,Labytnangi,RU,2021-06-06 20:22:58,66.6572,66.4183,34.39,68,5,6.91,clear sky
577,Seguin,US,2021-06-06 20:23:00,29.5688,-97.9647,91.18,66,40,5.01,scattered clouds
578,Adrar,MR,2021-06-06 20:23:01,20.5022,-10.0711,102.18,10,94,12.77,overcast clouds
579,Halifax,CA,2021-06-06 20:23:02,44.6453,-63.5724,79.52,63,81,5.01,broken clouds
580,Concordia,AR,2021-06-06 20:21:01,-31.393,-58.0209,60.87,51,0,7.0,clear sky
581,Edd,ER,2021-06-06 20:23:05,13.9297,41.6925,87.39,70,52,4.72,broken clouds
582,Zhenlai,CN,2021-06-06 20:23:06,45.8495,123.2973,58.3,62,23,2.06,few clouds
583,Athmallik,IN,2021-06-06 20:23:08,20.7219,84.5348,84.65,60,71,3.65,broken clouds
584,Vanderhoof,CA,2021-06-06 20:23:09,54.0166,-124.0198,57.74,36,99,4.79,overcast clouds
585,Meadow Lake,US,2021-06-06 20:23:10,34.8014,-106.5436,96.84,12,45,18.5,scattered clouds
586,Raga,SS,2021-06-06 20:23:12,8.4596,25.678,72.01,83,26,4.54,light rain
587,Capim Grosso,BR,2021-06-06 20:23:13,-11.3811,-40.0128,79.05,55,83,11.12,broken clouds
588,Cocobeach,GA,2021-06-06 20:23:14,1.0002,9.5823,82.33,86,100,3.8,light rain
589,Camargo,MX,2021-06-06 20:23:16,27.6667,-105.1667,95.61,10,2,12.73,clear sky
590,Pa Sang,TH,2021-06-06 20:23:17,18.5262,98.9394,80.37,84,100,2.98,overcast clouds
591,Ust-Omchug,RU,2021-06-06 20:23:18,61.15,149.6333,42.8,82,97,6.29,overcast clouds
592,Nemuro,JP,2021-06-06 20:23:20,43.3236,145.575,52.0,87,23,6.24,few clouds
593,Senanga,ZM,2021-06-06 20:23:21,-16.1167,23.2667,56.44,47,100,6.58,overcast clouds
594,Effingham,US,2021-06-06 20:23:22,32.3669,-81.3332,84.15,81,100,1.92,light rain
595,Tikapur,NP,2021-06-06 20:23:24,28.5,81.1333,85.98,35,0,3.58,clear sky
596,Nehe,CN,2021-06-06 20:23:25,48.4833,124.8333,53.51,73,0,4.16,clear sky
597,Igrim,RU,2021-06-06 20:23:28,63.1906,64.4162,41.05,55,69,6.38,broken clouds
598,Ayagoz,KZ,2021-06-06 20:23:30,47.9714,80.4392,48.04,59,23,9.57,few clouds
599,Znamensk,RU,2021-06-06 20:23:31,48.5842,45.7338,64.85,65,81,6.51,broken clouds
600,Carauari,BR,2021-06-06 20:23:32,-4.8828,-66.8958,82.62,85,90,0.83,overcast clouds
601,La Puebla De Cazalla,ES,2021-06-06 20:23:34,37.2216,-5.3115,81.28,33,0,6.2,clear sky
602,Forest Grove,US,2021-06-06 20:19:41,45.5198,-123.1107,61.43,65,90,10.0,overcast clouds
603,Tarakan,ID,2021-06-06 20:19:46,3.3,117.6333,80.08,79,100,6.02,overcast clouds
604,Juneau,US,2021-06-06 20:21:05,58.3019,-134.4197,52.21,94,75,0.51,light rain
605,Callaway,US,2021-06-06 20:23:38,30.153,-85.5699,89.98,69,20,5.99,few clouds
606,Cockburn Town,TC,2021-06-06 20:23:40,21.4612,-71.1419,80.15,80,5,20.92,clear sky
607,Virginia Beach,US,2021-06-06 20:20:31,36.8529,-75.978,94.01,68,75,10.36,broken clouds
608,La Crosse,US,2021-06-06 20:21:01,43.8014,-91.2396,89.51,66,28,14.54,scattered clouds
609,Arosa,CH,2021-06-06 20:23:46,46.7779,9.6762,48.74,98,100,3.33,overcast clouds
610,Caucaia,BR,2021-06-06 20:23:47,-3.7361,-38.6531,84.15,71,20,4.59,few clouds
611,Umm Kaddadah,SD,2021-06-06 20:23:48,13.6017,26.6876,91.02,12,2,9.98,clear sky
612,Wanning,CN,2021-06-06 20:23:50,18.8003,110.3967,78.85,91,30,3.78,scattered clouds
613,Kyra,RU,2021-06-06 20:23:51,49.5776,111.9753,55.71,54,97,4.59,overcast clouds
614,Mabaruma,GY,2021-06-06 20:23:52,8.2,-59.7833,80.55,81,73,7.02,broken clouds
615,Ahipara,NZ,2021-06-06 20:23:54,-35.1667,173.1667,59.83,90,100,17.72,overcast clouds
616,Sinnar,SD,2021-06-06 20:23:55,13.5691,33.5672,91.89,32,100,11.99,overcast clouds
617,Tahe,CN,2021-06-06 20:23:56,52.3333,124.7333,49.24,69,77,4.61,broken clouds
618,Tommot,RU,2021-06-06 20:23:58,58.9564,126.2925,62.35,63,98,6.24,overcast clouds
619,Orange,US,2021-06-06 20:21:17,33.7,-117.7675,86.4,61,20,4.0,few clouds
620,Kloulklubed,PW,2021-06-06 20:24:01,7.0419,134.2556,77.5,82,100,7.02,overcast clouds
621,Lakes Entrance,AU,2021-06-06 20:24:03,-37.8811,147.981,52.18,72,100,9.4,overcast clouds
622,Abu Samrah,SY,2021-06-06 20:24:04,35.3029,37.1841,69.87,39,0,8.12,clear sky
623,Pringsewu,ID,2021-06-06 20:24:05,-5.3582,104.9744,73.67,96,98,4.85,overcast clouds
624,Srednekolymsk,RU,2021-06-06 20:24:07,67.45,153.6833,52.92,57,100,13.58,overcast clouds
625,Filadelfia,US,2021-06-06 20:21:13,39.9523,-75.1638,95.5,44,20,5.99,few clouds
626,Jiayuguan,CN,2021-06-06 20:24:09,39.8167,98.3,60.31,28,3,3.67,clear sky
627,Srbac,BA,2021-06-06 20:20:05,45.0978,17.525,68.27,97,100,1.32,overcast clouds
628,Chateauroux,FR,2021-06-06 20:24:12,46.8167,1.7,63.55,82,0,2.3,clear sky
629,Prata,BR,2021-06-06 20:24:13,-19.3072,-48.9242,80.26,33,100,3.0,overcast clouds
630,Englewood,US,2021-06-06 20:23:00,39.6478,-104.9878,92.44,23,75,5.01,broken clouds
631,Atakpame,TG,2021-06-06 20:24:15,7.5333,1.1333,74.57,84,48,5.1,light rain
632,Nacogdoches,US,2021-06-06 20:24:17,31.6002,-94.6335,87.12,68,40,6.91,scattered clouds
633,Morant Bay,JM,2021-06-06 20:24:10,17.8815,-76.4093,94.62,71,22,15.12,few clouds
634,Storsteinnes,NO,2021-06-06 20:24:19,69.2408,19.2344,61.45,39,15,3.24,few clouds
635,Hovd,MN,2021-06-06 20:24:21,48.0056,91.6419,46.15,43,6,5.28,clear sky
636,Enshi,CN,2021-06-06 20:24:22,30.3,109.4833,68.0,79,100,0.96,overcast clouds
637,Moron,AR,2021-06-06 20:24:23,-34.6534,-58.6198,57.02,65,99,4.0,overcast clouds
638,Kutum,SD,2021-06-06 20:24:26,14.2,24.6667,82.78,14,4,10.16,clear sky
639,Fostoria,US,2021-06-06 20:24:27,41.157,-83.4169,89.64,51,81,5.99,broken clouds
640,Shihezi,CN,2021-06-06 20:24:28,44.3,86.0333,63.54,40,2,5.66,clear sky
641,Cayenne,GF,2021-06-06 20:24:01,4.9333,-52.3333,82.44,85,20,4.0,few clouds
642,Temozon,MX,2021-06-06 20:24:31,20.8,-88.2167,98.49,33,51,9.57,broken clouds
643,Gobabis,NA,2021-06-06 20:24:32,-22.45,18.9667,48.45,51,0,12.21,clear sky
644,Jelah,BA,2021-06-06 20:24:34,44.6542,17.9581,65.39,94,100,2.19,light rain
645,Novaya Mayna,RU,2021-06-06 20:24:35,54.15,49.75,59.04,88,80,5.23,broken clouds
646,Rorvik,NO,2021-06-06 20:24:36,64.8621,11.2373,57.18,100,75,6.91,broken clouds
647,Gao,ML,2021-06-06 20:24:38,16.6362,1.637,98.15,16,15,5.84,few clouds
648,Kundiawa,PG,2021-06-06 20:24:39,-6.0167,144.9667,63.09,98,98,2.93,overcast clouds
649,Zhigansk,RU,2021-06-06 20:24:40,66.7697,123.3711,47.55,50,100,6.06,overcast clouds
650,Bulgan,MN,2021-06-06 20:24:41,48.8125,103.5347,37.54,94,100,6.4,overcast clouds
651,Januaria,BR,2021-06-06 20:24:43,-15.4833,-44.3667,83.71,32,35,6.82,scattered clouds
652,La Ronge,CA,2021-06-06 20:24:45,55.1001,-105.2842,62.85,51,75,9.22,broken clouds
653,Los Llanos De Aridane,ES,2021-06-06 20:22:55,28.6585,-17.9182,64.15,88,20,11.65,few clouds
654,Timmins,CA,2021-06-06 20:21:52,48.4669,-81.3331,86.79,50,84,12.64,broken clouds
655,Ambilobe,MG,2021-06-06 20:23:45,-13.2,49.05,71.62,88,83,3.67,broken clouds
656,Roald,NO,2021-06-06 20:24:50,62.5833,6.1333,58.91,82,40,3.44,scattered clouds
657,Chipinge,ZW,2021-06-06 20:24:51,-20.1883,32.6236,52.09,87,93,3.8,overcast clouds
658,Port Shepstone,ZA,2021-06-06 20:24:53,-30.7414,30.455,62.67,82,0,16.37,clear sky
659,Arlit,NE,2021-06-06 20:24:54,18.7369,7.3853,97.39,11,26,14.03,scattered clouds
660,Nova Olimpia,BR,2021-06-06 20:24:55,-14.7972,-57.2881,92.97,28,99,3.53,overcast clouds
661,Lensk,RU,2021-06-06 20:24:57,60.7253,114.9278,46.17,82,89,10.2,overcast clouds
662,Medina,SA,2021-06-06 20:24:23,24.4686,39.6142,100.83,5,0,6.93,clear sky
663,Fundao,BR,2021-06-06 20:24:59,-19.9341,-40.4047,76.53,79,97,3.62,overcast clouds
664,Baltimore,US,2021-06-06 20:20:59,39.2904,-76.6122,96.39,52,40,5.01,scattered clouds
665,Anori,BR,2021-06-06 20:25:04,-3.7728,-61.6442,86.31,65,47,3.0,scattered clouds
666,Kudat,MY,2021-06-06 20:25:05,6.8837,116.8477,75.13,100,20,0.0,few clouds
667,Takoradi,GH,2021-06-06 20:25:07,4.8845,-1.7554,80.08,81,7,10.92,clear sky
668,Terrace Bay,CA,2021-06-06 20:25:09,48.7834,-87.1,76.62,97,100,6.06,overcast clouds
669,Funadhoo,MV,2021-06-06 20:25:10,6.15,73.2667,82.08,79,100,15.35,overcast clouds
670,Waingapu,ID,2021-06-06 20:25:11,-9.6567,120.2641,76.37,87,52,6.85,broken clouds
671,Santa Cruz,BO,2021-06-06 20:23:55,-17.8,-63.1667,78.85,61,75,5.75,broken clouds
672,Panama City,PA,2021-06-06 20:22:31,8.9936,-79.5197,87.75,74,40,9.22,scattered clouds
673,Wajima,JP,2021-06-06 20:25:16,37.4,136.9,64.96,83,98,5.97,overcast clouds
674,Konya,TR,2021-06-06 20:25:18,38.1667,32.5,56.68,41,0,1.23,clear sky
675,Coruripe,BR,2021-06-06 20:25:19,-10.1256,-36.1756,75.96,84,19,8.66,few clouds
676,Takhli,TH,2021-06-06 20:25:20,15.2634,100.3438,81.54,75,100,4.23,overcast clouds
677,Malatya,TR,2021-06-06 20:25:21,38.5,38.0,51.85,44,0,7.02,clear sky
678,Villaviciosa,ES,2021-06-06 20:25:23,43.4813,-5.4357,62.42,81,63,4.14,broken clouds
679,Changli,CN,2021-06-06 20:25:24,39.7042,119.1506,69.21,50,100,6.15,light rain
680,Darhan,MN,2021-06-06 20:25:25,49.4867,105.9228,42.44,94,100,10.63,overcast clouds
681,Huarmey,PE,2021-06-06 20:25:27,-10.0681,-78.1522,70.83,68,90,11.21,overcast clouds
682,San Francisco,US,2021-06-06 20:21:15,37.7749,-122.4194,88.14,64,20,4.0,few clouds
683,Tshane,BW,2021-06-06 20:25:30,-24.0196,21.8684,49.48,49,0,9.66,clear sky
684,Quelimane,MZ,2021-06-06 20:25:32,-17.8786,36.8883,64.35,94,0,3.44,clear sky
685,Sampit,ID,2021-06-06 20:22:49,-2.5333,112.95,74.39,98,56,2.19,broken clouds
686,Plainview,US,2021-06-06 20:25:34,40.7765,-73.4673,97.99,55,1,5.01,clear sky
687,Ajdabiya,LY,2021-06-06 20:25:36,30.7554,20.2263,73.76,52,0,10.22,clear sky
